Search_method Problem Max_evals Run Score
two_point_uniform_crossover knapPI_11_200_1000_4 10000 1 -38439N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 2 -35819N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 3 -38796N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 4 -36930N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 5 -38724N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 6 -39490N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 7 -39752N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 8 -41154N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 9 -38580N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 10 -38305N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 11 -38606N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 12 -39778N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 13 -39351N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 14 -37622N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 15 -38890N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 16 -39763N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 17 -35678N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 18 -38934N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 19 -41581N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 20 -39587N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 21 -38461N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 22 -40065N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 23 -39351N
two_point_uniform_crossover knapPI_11_200_1000_4 10000 24 -39932N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 0 -25056N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 1 -23817N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 2 -25404N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 3 -23631N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 4 -25458N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 5 -24141N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 6 -22545N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 7 -24396N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 8 -25440N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 9 -23034N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 10 -24015N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 11 -24273N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 12 -23367N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 13 -23367N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 14 -23850N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 15 -23289N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 16 -23934N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 17 -24021N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 18 -23460N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 19 -23448N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 20 -23157N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 21 -21939N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 22 -23730N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 23 -24627N
two_point_uniform_crossover knapPI_13_200_1000_4 10000 24 -24714N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 0 -37157N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 1 -36284N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 2 -36231N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 3 -36925N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 4 -36742N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 5 -37832N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 6 -37050N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 7 -37065N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 8 -38514N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 9 -35454N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 10 -36432N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 11 -37507N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 12 -32179N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 13 -37539N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 14 -39137N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 15 -37743N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 16 -38553N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 17 -37189N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 18 -36615N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 19 -36756N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 20 -33144N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 21 -38127N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 22 -35161N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 23 -36975N
two_point_uniform_crossover knapPI_16_200_1000_4 10000 24 -37619N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 0 -217425N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 1 -216328N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 2 -217925N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 3 -214226N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 4 -218063N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 5 -211793N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 6 -217108N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 7 -214314N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 8 -217777N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 9 -219559N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 10 -213658N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 11 -210987N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 12 -213458N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 13 -219536N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 14 -218989N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 15 -218058N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 16 -218690N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 17 -219456N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 18 -213188N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 19 -214696N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 20 -217851N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 21 -218469N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 22 -216372N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 23 -211979N
two_point_uniform_crossover knapPI_16_1000_1000_4 10000 24 -218185N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 0 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 1 1320N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 2 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 3 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 4 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 5 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 6 1360N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 7 1300N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 8 1360N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 9 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 10 1300N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 11 1440N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 12 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 13 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 14 1280N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 15 1360N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 16 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 17 1320N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 18 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 19 1340N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 20 1320N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 21 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 22 1320N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 23 1400N
two_point_uniform_crossover_tweak knapPI_11_20_1000_4 10000 24 1400N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 0 880N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 1 890N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 2 809N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 3 889N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 4 880N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 5 890N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 6 880N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 7 889N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 8 809N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 9 907N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 10 854N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 11 854N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 12 907N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 13 907N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 14 854N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 15 880N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 16 907N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 17 890N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 18 809N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 19 889N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 20 880N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 21 587N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 22 827N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 23 854N
two_point_uniform_crossover_tweak knapPI_13_20_1000_4 10000 24 907N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 0 2086N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 1 2001N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 2 1867N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 3 2538N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 4 2116N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 5 2886N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 6 2893N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 7 2675N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 8 2041N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 9 2413N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 10 2582N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 11 2343N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 12 2292N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 13 2025N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 14 2203N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 15 2549N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 16 2086N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 17 2455N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 18 2503N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 19 2485N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 20 2135N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 21 2731N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 22 2510N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 23 2597N
two_point_uniform_crossover_tweak knapPI_16_20_1000_4 10000 24 2019N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 0 -38321N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 1 -39569N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 2 -39383N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 3 -38248N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 4 -39029N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 5 -38044N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 6 -37284N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 7 -39795N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 8 -38599N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 9 -39779N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 10 -39637N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 11 -38148N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 12 -40759N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 13 -39089N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 14 -35818N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 15 -37997N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 16 -40878N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 17 -40464N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 18 -38952N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 19 -38189N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 20 -39092N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 21 -40138N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 22 -40445N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 23 -39899N
two_point_uniform_crossover_tweak knapPI_11_200_1000_4 10000 24 -37840N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 0 -24756N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 1 -23331N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 2 -24681N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 3 -23652N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 4 -23622N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 5 -24294N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 6 -24192N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 7 -24102N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 8 -24375N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 9 -24921N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 10 -24174N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 11 -24435N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 12 -23877N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 13 -24831N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 14 -22371N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 15 -22038N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 16 -24438N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 17 -24357N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 18 -23691N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 19 -24978N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 20 -22329N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 21 -24291N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 22 -22083N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 23 -22983N
two_point_uniform_crossover_tweak knapPI_13_200_1000_4 10000 24 -23535N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 0 -37594N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 1 -35843N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 2 -35984N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 3 -38012N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 4 -36086N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 5 -37021N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 6 -35637N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 7 -37193N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 8 -35992N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 9 -36823N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 10 -36616N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 11 -36452N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 12 -36301N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 13 -37069N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 14 -36003N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 15 -37398N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 16 -36611N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 17 -37181N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 18 -34958N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 19 -37159N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 20 -35535N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 21 -38284N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 22 -38146N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 23 -38608N
two_point_uniform_crossover_tweak knapPI_16_200_1000_4 10000 24 -36450N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 0 -213701N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 1 -216214N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 2 -203199N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 3 -220688N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 4 -213971N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 5 -217437N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 6 -217648N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 7 -214397N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 8 -215913N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 9 -219364N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 10 -217604N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 11 -218877N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 12 -217889N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 13 -205370N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 14 -214222N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 15 -217241N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 16 -217870N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 17 -217270N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 18 -208520N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 19 -218190N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 20 -213329N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 21 -218032N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 22 -216468N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 23 -213523N
two_point_uniform_crossover_tweak knapPI_16_1000_1000_4 10000 24 -218220N
basic_mutation knapPI_11_20_1000_4 10000 0 1360N
basic_mutation knapPI_11_20_1000_4 10000 1 1400N
basic_mutation knapPI_11_20_1000_4 10000 2 1400N
basic_mutation knapPI_11_20_1000_4 10000 3 1360N
basic_mutation knapPI_11_20_1000_4 10000 4 1280N
basic_mutation knapPI_11_20_1000_4 10000 5 1400N
basic_mutation knapPI_11_20_1000_4 10000 6 1360N
basic_mutation knapPI_11_20_1000_4 10000 7 1440N
basic_mutation knapPI_11_20_1000_4 10000 8 1300N
basic_mutation knapPI_11_20_1000_4 10000 9 1400N
basic_mutation knapPI_11_20_1000_4 10000 10 1400N
basic_mutation knapPI_11_20_1000_4 10000 11 1220N
basic_mutation knapPI_11_20_1000_4 10000 12 1360N
basic_mutation knapPI_11_20_1000_4 10000 13 1320N
basic_mutation knapPI_11_20_1000_4 10000 14 1280N
basic_mutation knapPI_11_20_1000_4 10000 15 1400N
basic_mutation knapPI_11_20_1000_4 10000 16 1400N
basic_mutation knapPI_11_20_1000_4 10000 17 1360N
basic_mutation knapPI_11_20_1000_4 10000 18 1280N
basic_mutation knapPI_11_20_1000_4 10000 19 1360N
basic_mutation knapPI_11_20_1000_4 10000 20 1340N
basic_mutation knapPI_11_20_1000_4 10000 21 1360N
basic_mutation knapPI_11_20_1000_4 10000 22 1360N
basic_mutation knapPI_11_20_1000_4 10000 23 1440N
basic_mutation knapPI_11_20_1000_4 10000 24 1400N
basic_mutation knapPI_13_20_1000_4 10000 0 836N
basic_mutation knapPI_13_20_1000_4 10000 1 676N
basic_mutation knapPI_13_20_1000_4 10000 2 792N
basic_mutation knapPI_13_20_1000_4 10000 3 836N
basic_mutation knapPI_13_20_1000_4 10000 4 880N
basic_mutation knapPI_13_20_1000_4 10000 5 836N
basic_mutation knapPI_13_20_1000_4 10000 6 765N
basic_mutation knapPI_13_20_1000_4 10000 7 889N
basic_mutation knapPI_13_20_1000_4 10000 8 872N
basic_mutation knapPI_13_20_1000_4 10000 9 800N
basic_mutation knapPI_13_20_1000_4 10000 10 889N
basic_mutation knapPI_13_20_1000_4 10000 11 907N
basic_mutation knapPI_13_20_1000_4 10000 12 880N
basic_mutation knapPI_13_20_1000_4 10000 13 800N
basic_mutation knapPI_13_20_1000_4 10000 14 881N
basic_mutation knapPI_13_20_1000_4 10000 15 712N
basic_mutation knapPI_13_20_1000_4 10000 16 792N
basic_mutation knapPI_13_20_1000_4 10000 17 863N
basic_mutation knapPI_13_20_1000_4 10000 18 880N
basic_mutation knapPI_13_20_1000_4 10000 19 809N
basic_mutation knapPI_13_20_1000_4 10000 20 907N
basic_mutation knapPI_13_20_1000_4 10000 21 845N
basic_mutation knapPI_13_20_1000_4 10000 22 907N
basic_mutation knapPI_13_20_1000_4 10000 23 676N
basic_mutation knapPI_13_20_1000_4 10000 24 845N
basic_mutation knapPI_16_20_1000_4 10000 0 2702N
basic_mutation knapPI_16_20_1000_4 10000 1 2161N
basic_mutation knapPI_16_20_1000_4 10000 2 1625N
basic_mutation knapPI_16_20_1000_4 10000 3 2532N
basic_mutation knapPI_16_20_1000_4 10000 4 2300N
basic_mutation knapPI_16_20_1000_4 10000 5 2179N
basic_mutation knapPI_16_20_1000_4 10000 6 2453N
basic_mutation knapPI_16_20_1000_4 10000 7 2274N
basic_mutation knapPI_16_20_1000_4 10000 8 2675N
basic_mutation knapPI_16_20_1000_4 10000 9 2343N
basic_mutation knapPI_16_20_1000_4 10000 10 2455N
basic_mutation knapPI_16_20_1000_4 10000 11 2220N
basic_mutation knapPI_16_20_1000_4 10000 12 2271N
basic_mutation knapPI_16_20_1000_4 10000 13 2203N
basic_mutation knapPI_16_20_1000_4 10000 14 2597N
basic_mutation knapPI_16_20_1000_4 10000 15 2256N
basic_mutation knapPI_16_20_1000_4 10000 16 2336N
basic_mutation knapPI_16_20_1000_4 10000 17 2363N
basic_mutation knapPI_16_20_1000_4 10000 18 2550N
basic_mutation knapPI_16_20_1000_4 10000 19 2449N
basic_mutation knapPI_16_20_1000_4 10000 20 2449N
basic_mutation knapPI_16_20_1000_4 10000 21 2361N
basic_mutation knapPI_16_20_1000_4 10000 22 2593N
basic_mutation knapPI_16_20_1000_4 10000 23 2343N
basic_mutation knapPI_16_20_1000_4 10000 24 2347N
basic_mutation knapPI_11_200_1000_4 10000 0 -37005N
basic_mutation knapPI_11_200_1000_4 10000 1 -39135N
basic_mutation knapPI_11_200_1000_4 10000 2 -39714N
basic_mutation knapPI_11_200_1000_4 10000 3 -40206N
basic_mutation knapPI_11_200_1000_4 10000 4 -40153N
basic_mutation knapPI_11_200_1000_4 10000 5 -40456N
basic_mutation knapPI_11_200_1000_4 10000 6 -40337N
basic_mutation knapPI_11_200_1000_4 10000 7 -38980N
basic_mutation knapPI_11_200_1000_4 10000 8 -39351N
basic_mutation knapPI_11_200_1000_4 10000 9 -36512N
basic_mutation knapPI_11_200_1000_4 10000 10 -41374N
basic_mutation knapPI_11_200_1000_4 10000 11 -41376N
basic_mutation knapPI_11_200_1000_4 10000 12 -39366N
basic_mutation knapPI_11_200_1000_4 10000 13 -36942N
basic_mutation knapPI_11_200_1000_4 10000 14 -40893N
basic_mutation knapPI_11_200_1000_4 10000 15 -40514N
basic_mutation knapPI_11_200_1000_4 10000 16 -38616N
basic_mutation knapPI_11_200_1000_4 10000 17 -37413N
basic_mutation knapPI_11_200_1000_4 10000 18 -38943N
basic_mutation knapPI_11_200_1000_4 10000 19 -41050N
basic_mutation knapPI_11_200_1000_4 10000 20 -40617N
basic_mutation knapPI_11_200_1000_4 10000 21 -38179N
basic_mutation knapPI_11_200_1000_4 10000 22 -37470N
basic_mutation knapPI_11_200_1000_4 10000 23 -38461N
basic_mutation knapPI_11_200_1000_4 10000 24 -39772N
basic_mutation knapPI_13_200_1000_4 10000 0 -23871N
basic_mutation knapPI_13_200_1000_4 10000 1 -23547N
basic_mutation knapPI_13_200_1000_4 10000 2 -22041N
basic_mutation knapPI_13_200_1000_4 10000 3 -23988N
basic_mutation knapPI_13_200_1000_4 10000 4 -24900N
basic_mutation knapPI_13_200_1000_4 10000 5 -25191N
basic_mutation knapPI_13_200_1000_4 10000 6 -23739N
basic_mutation knapPI_13_200_1000_4 10000 7 -24030N
basic_mutation knapPI_13_200_1000_4 10000 8 -23445N
basic_mutation knapPI_13_200_1000_4 10000 9 -21198N
basic_mutation knapPI_13_200_1000_4 10000 10 -23814N
basic_mutation knapPI_13_200_1000_4 10000 11 -23922N
basic_mutation knapPI_13_200_1000_4 10000 12 -24774N
basic_mutation knapPI_13_200_1000_4 10000 13 -24069N
basic_mutation knapPI_13_200_1000_4 10000 14 -24255N
basic_mutation knapPI_13_200_1000_4 10000 15 -24558N
basic_mutation knapPI_13_200_1000_4 10000 16 -23982N
basic_mutation knapPI_13_200_1000_4 10000 17 -24456N
basic_mutation knapPI_13_200_1000_4 10000 18 -24087N
basic_mutation knapPI_13_200_1000_4 10000 19 -23748N
basic_mutation knapPI_13_200_1000_4 10000 20 -25032N
basic_mutation knapPI_13_200_1000_4 10000 21 -24462N
basic_mutation knapPI_13_200_1000_4 10000 22 -24324N
basic_mutation knapPI_13_200_1000_4 10000 23 -25386N
basic_mutation knapPI_13_200_1000_4 10000 24 -24348N
basic_mutation knapPI_16_200_1000_4 10000 0 -36568N
basic_mutation knapPI_16_200_1000_4 10000 1 -31518N
basic_mutation knapPI_16_200_1000_4 10000 2 -35428N
