Search_method Problem Max_evals Run Score
basic_mutation knapPI_13_200_1000_4 10000 24 -23685N
basic_mutation knapPI_16_200_1000_4 10000 0 -36734N
basic_mutation knapPI_16_200_1000_4 10000 1 -34583N
basic_mutation knapPI_16_200_1000_4 10000 2 -36818N
basic_mutation knapPI_16_200_1000_4 10000 3 -36764N
basic_mutation knapPI_16_200_1000_4 10000 4 -35698N
basic_mutation knapPI_16_200_1000_4 10000 5 -35664N
basic_mutation knapPI_16_200_1000_4 10000 6 -37860N
basic_mutation knapPI_16_200_1000_4 10000 7 -38614N
basic_mutation knapPI_16_200_1000_4 10000 8 -38178N
basic_mutation knapPI_16_200_1000_4 10000 9 -35917N
basic_mutation knapPI_16_200_1000_4 10000 10 -34630N
basic_mutation knapPI_16_200_1000_4 10000 11 -38602N
basic_mutation knapPI_16_200_1000_4 10000 12 -35422N
basic_mutation knapPI_16_200_1000_4 10000 13 -38971N
basic_mutation knapPI_16_200_1000_4 10000 14 -37172N
basic_mutation knapPI_16_200_1000_4 10000 15 -38658N
basic_mutation knapPI_16_200_1000_4 10000 16 -35811N
basic_mutation knapPI_16_200_1000_4 10000 17 -38959N
basic_mutation knapPI_16_200_1000_4 10000 18 -38525N
basic_mutation knapPI_16_200_1000_4 10000 19 -35775N
basic_mutation knapPI_16_200_1000_4 10000 20 -36699N
basic_mutation knapPI_16_200_1000_4 10000 21 -36926N
basic_mutation knapPI_16_200_1000_4 10000 22 -37254N
basic_mutation knapPI_16_200_1000_4 10000 23 -38630N
basic_mutation knapPI_16_200_1000_4 10000 24 -38780N
basic_mutation knapPI_16_1000_1000_4 10000 0 -211929N
basic_mutation knapPI_16_1000_1000_4 10000 1 -214180N
basic_mutation knapPI_16_1000_1000_4 10000 2 -217315N
basic_mutation knapPI_16_1000_1000_4 10000 3 -213456N
basic_mutation knapPI_16_1000_1000_4 10000 4 -218708N
basic_mutation knapPI_16_1000_1000_4 10000 5 -221101N
basic_mutation knapPI_16_1000_1000_4 10000 6 -214958N
basic_mutation knapPI_16_1000_1000_4 10000 7 -216292N
basic_mutation knapPI_16_1000_1000_4 10000 8 -217383N
basic_mutation knapPI_16_1000_1000_4 10000 9 -217413N
basic_mutation knapPI_16_1000_1000_4 10000 10 -220245N
basic_mutation knapPI_16_1000_1000_4 10000 11 -219276N
basic_mutation knapPI_16_1000_1000_4 10000 12 -218629N
basic_mutation knapPI_16_1000_1000_4 10000 13 -216970N
basic_mutation knapPI_16_1000_1000_4 10000 14 -214814N
basic_mutation knapPI_16_1000_1000_4 10000 15 -217854N
basic_mutation knapPI_16_1000_1000_4 10000 16 -215525N
basic_mutation knapPI_16_1000_1000_4 10000 17 -217757N
basic_mutation knapPI_16_1000_1000_4 10000 18 -215183N
basic_mutation knapPI_16_1000_1000_4 10000 19 -216638N
basic_mutation knapPI_16_1000_1000_4 10000 20 -214117N
basic_mutation knapPI_16_1000_1000_4 10000 21 -216098N
basic_mutation knapPI_16_1000_1000_4 10000 22 -218587N
basic_mutation knapPI_16_1000_1000_4 10000 23 -216004N
basic_mutation knapPI_16_1000_1000_4 10000 24 -216132N
